timestamp,station,discharge_m3s,qa_flag,role,source
2024-08-12 00:30:00,Tekhla,642.51,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 00:45:00,Tekhla,662.55,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 01:00:00,Tekhla,612.46,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 01:15:00,Tekhla,657.38,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 01:30:00,Tekhla,622.59,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 01:45:00,Tekhla,650.33,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 02:00:00,Tekhla,618.8,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 02:15:00,Tekhla,626.85,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 02:30:00,Tekhla,638.98,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 02:45:00,Tekhla,664.17,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 03:00:00,Tekhla,652.19,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 03:15:00,Tekhla,,INVALID_SENSOR_SPIKE_REMOVED,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 03:30:00,Tekhla,665.59,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 03:45:00,Tekhla,695.7,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 04:00:00,Tekhla,626.85,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 04:15:00,Tekhla,642.32,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 04:30:00,Tekhla,636.46,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 04:45:00,Tekhla,622.86,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 05:00:00,Tekhla,645.81,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 05:15:00,Tekhla,629.08,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 05:30:00,Tekhla,592.86,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 05:45:00,Tekhla,553.85,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 06:00:00,Tekhla,537.04,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 06:15:00,Tekhla,529.1,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 06:30:00,Tekhla,559.53,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 06:45:00,Tekhla,569.06,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 07:00:00,Tekhla,551.23,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 07:15:00,Tekhla,526.65,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 07:30:00,Tekhla,543.82,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 07:45:00,Tekhla,506.87,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 08:00:00,Tekhla,449.02,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 08:15:00,Tekhla,479.9,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 08:30:00,Tekhla,479.55,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 08:45:00,Tekhla,477.84,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 09:00:00,Tekhla,468.3,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 09:15:00,Tekhla,364.13,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 09:30:00,Tekhla,676.16,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 09:45:00,Tekhla,652.56,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 10:00:00,Tekhla,628.81,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 10:15:00,Tekhla,609.7,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 10:30:00,Tekhla,643.91,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 10:45:00,Tekhla,616.51,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 11:00:00,Tekhla,606.18,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 11:15:00,Tekhla,616.32,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 11:30:00,Tekhla,653.36,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 11:45:00,Tekhla,634.87,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 12:00:00,Tekhla,635.3,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 12:15:00,Tekhla,633.56,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 12:30:00,Tekhla,620.87,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 12:45:00,Tekhla,603.06,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 13:00:00,Tekhla,,INVALID_SENSOR_SPIKE_REMOVED,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 13:15:00,Tekhla,587.35,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 13:30:00,Tekhla,563.25,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 13:45:00,Tekhla,510.86,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 14:00:00,Tekhla,406.22,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 14:15:00,Tekhla,468.39,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 14:30:00,Tekhla,397.98,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 14:45:00,Tekhla,310.84,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 15:00:00,Tekhla,321.03,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 15:15:00,Tekhla,322.59,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 15:30:00,Tekhla,328.8,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 15:45:00,Tekhla,357.85,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 16:00:00,Tekhla,413.74,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 16:15:00,Tekhla,480.24,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 16:30:00,Tekhla,459.45,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 16:45:00,Tekhla,453.56,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 17:00:00,Tekhla,377.56,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 17:15:00,Tekhla,446.32,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 17:30:00,Tekhla,435.16,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 17:45:00,Tekhla,429.8,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 18:00:00,Tekhla,430.37,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 18:15:00,Tekhla,501.15,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 18:30:00,Tekhla,501.81,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 18:45:00,Tekhla,527.25,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 19:00:00,Tekhla,518.29,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 19:15:00,Tekhla,487.08,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 19:30:00,Tekhla,549.28,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 19:45:00,Tekhla,544.68,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 20:00:00,Tekhla,,INVALID_SENSOR_SPIKE_REMOVED,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 20:15:00,Tekhla,580.71,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 20:30:00,Tekhla,624.94,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 20:45:00,Tekhla,634.43,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 21:00:00,Tekhla,633.49,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 21:15:00,Tekhla,,INVALID_SENSOR_SPIKE_REMOVED,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 21:30:00,Tekhla,595.33,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 21:45:00,Tekhla,600.18,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 22:00:00,Tekhla,571.51,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 22:15:00,Tekhla,634.19,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 22:30:00,Tekhla,643.5,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 22:45:00,Tekhla,636.29,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 23:00:00,Tekhla,601.93,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 23:15:00,Tekhla,651.79,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 23:30:00,Tekhla,694.71,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-12 23:45:00,Tekhla,656.22,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 00:00:00,Tekhla,656.51,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 00:15:00,Tekhla,625.2,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 00:30:00,Tekhla,649.55,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 00:45:00,Tekhla,470.71,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 01:00:00,Tekhla,499.36,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 01:15:00,Tekhla,515.7,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 01:30:00,Tekhla,516.74,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 01:45:00,Tekhla,534.04,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 02:00:00,Tekhla,524.16,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 02:15:00,Tekhla,512.82,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 02:30:00,Tekhla,520.55,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 02:45:00,Tekhla,478.59,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 03:00:00,Tekhla,458.15,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 03:15:00,Tekhla,458.63,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 03:30:00,Tekhla,444.45,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 03:45:00,Tekhla,439.88,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 04:00:00,Tekhla,443.97,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 04:15:00,Tekhla,441.52,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 04:30:00,Tekhla,432.7,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 04:45:00,Tekhla,410.93,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 05:00:00,Tekhla,317.91,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 05:15:00,Tekhla,471.09,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 05:30:00,Tekhla,369.5,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 05:45:00,Tekhla,313.81,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 06:00:00,Tekhla,335.96,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 06:15:00,Tekhla,350.62,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 06:30:00,Tekhla,459.63,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 06:45:00,Tekhla,465.57,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 07:00:00,Tekhla,435.36,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 07:15:00,Tekhla,347.26,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 07:30:00,Tekhla,335.62,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 07:45:00,Tekhla,337.63,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 08:00:00,Tekhla,350.33,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 08:15:00,Tekhla,347.7,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 08:30:00,Tekhla,354.47,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 08:45:00,Tekhla,344.8,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 09:00:00,Tekhla,334.88,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 09:15:00,Tekhla,348.54,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 09:30:00,Tekhla,342.12,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 09:45:00,Tekhla,327.04,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 10:00:00,Tekhla,333.26,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 10:15:00,Tekhla,344.57,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 10:30:00,Tekhla,355.28,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 10:45:00,Tekhla,322.89,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 11:00:00,Tekhla,319.3,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 11:15:00,Tekhla,322.62,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 11:30:00,Tekhla,326.8,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 11:45:00,Tekhla,333.07,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 12:00:00,Tekhla,327.37,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 12:15:00,Tekhla,309.93,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 12:30:00,Tekhla,331.65,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 12:45:00,Tekhla,331.13,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 13:00:00,Tekhla,322.84,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 13:15:00,Tekhla,319.42,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 13:30:00,Tekhla,322.82,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 13:45:00,Tekhla,320.61,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 14:00:00,Tekhla,338.02,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 14:15:00,Tekhla,333.37,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 14:30:00,Tekhla,330.69,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 14:45:00,Tekhla,329.94,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 15:00:00,Tekhla,348.33,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 15:15:00,Tekhla,339.32,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 15:30:00,Tekhla,346.93,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 15:45:00,Tekhla,350.62,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 16:00:00,Tekhla,360.12,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 16:15:00,Tekhla,382.13,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 16:30:00,Tekhla,412.41,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 16:45:00,Tekhla,402.1,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 17:00:00,Tekhla,415.08,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 17:15:00,Tekhla,415.28,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 17:30:00,Tekhla,484.8,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 17:45:00,Tekhla,436.28,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 18:00:00,Tekhla,424.72,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 18:15:00,Tekhla,426.64,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 18:30:00,Tekhla,424.49,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 18:45:00,Tekhla,419.98,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 19:00:00,Tekhla,486.56,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 19:15:00,Tekhla,526.3,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 19:30:00,Tekhla,525.78,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 19:45:00,Tekhla,528.0,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 20:00:00,Tekhla,549.31,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 20:15:00,Tekhla,535.44,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 20:30:00,Tekhla,556.24,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 20:45:00,Tekhla,549.05,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 21:00:00,Tekhla,593.77,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 21:15:00,Tekhla,642.15,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 21:30:00,Tekhla,617.91,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 21:45:00,Tekhla,630.25,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 22:00:00,Tekhla,667.87,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 22:15:00,Tekhla,681.63,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 22:30:00,Tekhla,,INVALID_SENSOR_SPIKE_REMOVED,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 22:45:00,Tekhla,642.25,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 23:00:00,Tekhla,675.34,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 23:15:00,Tekhla,645.4,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 23:30:00,Tekhla,618.01,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-13 23:45:00,Tekhla,555.39,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-14 00:00:00,Tekhla,557.45,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-14 00:15:00,Tekhla,553.1,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-14 00:30:00,Tekhla,506.34,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-14 00:45:00,Tekhla,496.12,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-14 01:00:00,Tekhla,518.16,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-14 01:15:00,Tekhla,495.34,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-14 01:30:00,Tekhla,493.83,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-14 01:45:00,Tekhla,510.72,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
2024-08-14 02:00:00,Tekhla,522.09,VALID_TELEMETRY,UPSTREAM_OBSERVATION,CWC Uttarakhand Telemetry Archive
