timestamp,catchment_precip_mm,valid_grid_fraction,source_product
2024-06-28 17:00:00+00:00,0.616,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-06-28 18:00:00+00:00,0.309,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-06-28 19:00:00+00:00,0.292,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-06-28 20:00:00+00:00,0.199,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-06-28 21:00:00+00:00,0.08,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-06-28 22:00:00+00:00,0.021,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-06-28 23:00:00+00:00,0.009,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-06-29 00:00:00+00:00,0.0,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-06-29 01:00:00+00:00,0.003,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-06-29 02:00:00+00:00,0.008,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-06-29 03:00:00+00:00,0.057,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-06-29 04:00:00+00:00,0.082,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-06-29 05:00:00+00:00,0.176,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-06-29 06:00:00+00:00,0.3,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-06-29 07:00:00+00:00,0.299,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-06-29 08:00:00+00:00,0.698,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-06-29 09:00:00+00:00,0.753,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-06-29 10:00:00+00:00,0.337,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-06-29 11:00:00+00:00,0.292,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-06-29 12:00:00+00:00,0.147,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-06-29 13:00:00+00:00,0.027,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-06-29 14:00:00+00:00,0.012,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-06-29 15:00:00+00:00,0.066,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
2024-06-29 16:00:00+00:00,0.048,1.0,ECMWF ERA5-Land Hourly Surface Reanalysis (v1.0)
