canonical_osm_id,name,place_type,geometry_type,latitude,longitude,corridor_distance_km,corridor_relevance,source,provenance
node/8170252877,Unnamed Settlement,hamlet,Point,29.31353,78.03675,11.73,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/8170252878,Unnamed Settlement,hamlet,Point,29.32906,78.04563,10.09,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/8170252879,Unnamed Settlement,hamlet,Point,29.33707,78.03125,11.11,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/8170252885,Unnamed Settlement,hamlet,Point,29.34623,78.00683,13.28,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/8170252886,Unnamed Settlement,hamlet,Point,29.35502,78.01619,12.13,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/8170252887,Unnamed Settlement,hamlet,Point,29.35779,78.07009,6.54,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/8170252888,Unnamed Settlement,hamlet,Point,29.36991,78.05756,7.62,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/8170252889,Unnamed Settlement,hamlet,Point,29.36336,78.10138,3.24,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/8170252890,Unnamed Settlement,hamlet,Point,29.34066,78.10678,4.35,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/8173041850,Unnamed Settlement,hamlet,Point,29.61753,78.0016,19.78,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/8173041864,Tugalpur,village,Point,29.64547,78.00761,19.33,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/8173041865,Unnamed Settlement,village,Point,29.63635,78.00377,19.67,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/8592617166,Deval,village,Point,29.34802,78.00756,13.16,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/9146655260,Unnamed Settlement,village,Point,29.83141,78.30321,12.71,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/9146655261,Unnamed Settlement,village,Point,29.72291,78.14343,5.32,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/9146655262,Unnamed Settlement,village,Point,29.71881,78.17425,2.16,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/9146655263,Unnamed Settlement,village,Point,29.70535,78.15721,4.04,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/9146655264,Unnamed Settlement,village,Point,29.69089,78.14,5.75,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/9146655265,Unnamed Settlement,village,Point,29.67955,78.11799,7.98,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/9146655266,Unnamed Settlement,village,Point,29.68992,78.11447,8.42,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/9146655267,Unnamed Settlement,village,Point,29.69957,78.10816,9.14,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/9146655268,Unnamed Settlement,village,Point,29.67717,78.09859,10.0,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/9146655269,Unnamed Settlement,village,Point,29.6718,78.08988,10.88,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/9146655270,Unnamed Settlement,village,Point,29.66643,78.08327,11.53,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/9146655271,Unnamed Settlement,village,Point,29.65233,78.07627,12.18,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/9146655272,Unnamed Settlement,village,Point,29.65043,78.08885,10.85,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/9146655273,Unnamed Settlement,village,Point,29.67057,78.00756,19.49,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/9146655274,Unnamed Settlement,village,Point,29.66926,78.00233,20.03,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/9146655275,Unnamed Settlement,village,Point,29.68507,78.00203,20.17,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/9146655278,Unnamed Settlement,village,Point,29.75447,78.00289,19.56,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/9146655291,Unnamed Settlement,village,Point,29.78751,78.00035,19.41,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/9277086526,Khatai,village,Point,29.52083,78.24748,7.7,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/11698417942,Police Line,suburb,Point,29.37551,78.13172,0.16,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/11698528838,Chashirin,suburb,Point,29.37022,78.13724,0.91,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/12277111631,Mudhala,village,Point,29.46074,78.17704,2.3,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/12277111632,Raisi,village,Point,29.6822,78.06224,13.84,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/12277111644,Jhalu,village,Point,29.33514,78.22515,10.83,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/12650342989,Mandawali,village,Point,29.64524,78.25526,6.63,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
way/492159061,Unnamed Settlement,village,Polygon,29.77822,78.02208,17.26,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
way/492159068,Unnamed Settlement,village,Polygon,29.77163,78.034,16.1,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
way/492159072,Unnamed Settlement,village,Polygon,29.76202,78.02821,16.83,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
way/492159074,Unnamed Settlement,village,Polygon,29.75852,78.04022,15.62,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
way/492165312,Unnamed Settlement,village,Polygon,29.77365,78.08892,10.35,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
way/492165316,Unnamed Settlement,village,Polygon,29.76788,78.08087,11.27,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
way/492165324,Unnamed Settlement,village,Polygon,29.78456,78.08305,10.83,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
way/492166787,Unnamed Settlement,village,Polygon,29.79108,78.04299,14.92,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
way/492166791,Unnamed Settlement,village,Polygon,29.77596,78.04149,15.27,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
way/492166794,Unnamed Settlement,village,Polygon,29.78787,78.03382,15.92,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
way/492166797,Unnamed Settlement,village,Polygon,29.81566,78.00325,18.71,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
